"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate"
"Females","White","Texas","Both","All Ages","1999","2019","Firearm","2007","323","9881326","3.27"
"Females","White","Texas","Both","All Ages","1999","2019","Firearm","2008","372","10053324","3.7"
"Females","White","Texas","Both","All Ages","1999","2019","Firearm","2009","365","10229491","3.57"
"Females","White","Texas","Both","All Ages","1999","2019","Firearm","2010","339","10349825","3.28"
"Females","White","Texas","Both","All Ages","1999","2019","Firearm","2011","368","10531802","3.49"
"Females","White","Texas","Both","All Ages","1999","2019","Firearm","2012","348","10680093","3.26"
"Females","White","Texas","Both","All Ages","1999","2019","Firearm","2013","366","10808077","3.39"
"Females","White","Texas","Both","All Ages","1999","2019","Firearm","2014","427","10964418","3.89"
"Females","White","Texas","Both","All Ages","1999","2019","Firearm","2015","463","11124481","4.16"
"Females","White","Texas","Both","All Ages","1999","2019","Firearm","2016","468","11265275","4.15"
"Females","White","Texas","Both","All Ages","1999","2019","Firearm","2017","482","11379648","4.24"
"Females","White","Texas","Both","All Ages","1999","2019","Firearm","2018","453","11481905","3.95"
"Females","White","Texas","Both","All Ages","1999","2019","Firearm","2019","484","11595178","4.17"
"Females","White","Texas","Both","All Ages","1999","2019","Firearm","","7767","213877526","3.63"
"Females","Black","Texas","Both","All Ages","1999","2019","Firearm","1999","47","1273788","3.69"
"Females","Black","Texas","Both","All Ages","1999","2019","Firearm","2000","44","1291522","3.41"
"Females","Black","Texas","Both","All Ages","1999","2019","Firearm","2001","55","1319089","4.17"
"Females","Black","Texas","Both","All Ages","1999","2019","Firearm","2002","53","1344674","3.94"
"Females","Black","Texas","Both","All Ages","1999","2019","Firearm","2003","53","1369379","3.87"
"Females","Black","Texas","Both","All Ages","1999","2019","Firearm","2004","57","1394787","4.09"
"Females","Black","Texas","Both","All Ages","1999","2019","Firearm","2005","63","1422960","4.43"
"Females","Black","Texas","Both","All Ages","1999","2019","Firearm","2006","59","1504564","3.92"
"Females","Black","Texas","Both","All Ages","1999","2019","Firearm","2007","41","1533671","2.67"
"Females","Black","Texas","Both","All Ages","1999","2019","Firearm","2008","34","1565986","2.17"
"Females","Black","Texas","Both","All Ages","1999","2019","Firearm","2009","44","1603937","2.74"
"Females","Black","Texas","Both","All Ages","1999","2019","Firearm","2010","70","1631227","4.29"
"Females","Black","Texas","Both","All Ages","1999","2019","Firearm","2011","50","1669022","3"
"Females","Black","Texas","Both","All Ages","1999","2019","Firearm","2012","62","1705984","3.63"
"Females","Black","Texas","Both","All Ages","1999","2019","Firearm","2013","66","1741556","3.79"
"Females","Black","Texas","Both","All Ages","1999","2019","Firearm","2014","51","1784254","2.86"
"Females","Black","Texas","Both","All Ages","1999","2019","Firearm","2015","59","1830069","3.22"
"Females","Black","Texas","Both","All Ages","1999","2019","Firearm","2016","84","1874384","4.48"
"Females","Black","Texas","Both","All Ages","1999","2019","Firearm","2017","77","1915689","4.02"
"Females","Black","Texas","Both","All Ages","1999","2019","Firearm","2018","90","1954693","4.6"
"Females","Black","Texas","Both","All Ages","1999","2019","Firearm","2019","71","1995655","3.56"
"Females","Black","Texas","Both","All Ages","1999","2019","Firearm","","1230","33726890","3.65"
"Females","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","1999","P","66527","."
"Females","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2000","P","74286","."
"Females","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2001","P","79306","."
"Females","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2002","P","83464","."
"Females","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2003","P","87760","."
"Females","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2004","P","92687","."
"Females","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2005","P","97938","."
"Females","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2006","P","104334","."
"Females","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2007","P","111364","."
"Females","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2008","P","119384","."
"Females","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2009","P","128079","."
"Females","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2010","P","134678","."
"Females","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2011","P","137412","."
"Females","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2012","P","139923","."
"Females","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2013","P","142524","."
"Females","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2014","P","145608","."
"Females","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2015","P","148532","."
"Females","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2016","P","151298","."
"Females","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2017","P","153684","."
"Females","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2018","P","156573","."
"Females","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2019","P","159886","."
"Females","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","","23","2515247","0.91"
"Females","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","1999","P","303607","."
"Females","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2000","10","324868","3.08"
"Females","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2001","P","346849","."
"Females","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2002","P","368048","."
"Females","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2003","P","388565","."
"Females","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2004","P","408158","."
"Females","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2005","P","429650","."
"Females","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2006","P","456825","."
"Females","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2007","P","484211","."
"Females","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2008","P","511242","."
"Females","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2009","12","538643","2.23"
"Females","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2010","P","557809","."
"Females","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2011","10","587525","1.7"
"Females","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2012","P","615682","."
"Females","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2013","15","645467","2.32"
"Females","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2014","15","683180","2.2"
"Females","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2015","P","723199","."
"Females","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2016","19","757942","2.51"
"Females","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2017","11","790508","1.39"
"Females","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2018","P","816180","."
"Females","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2019","15","842460","1.78"
"Females","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","","197","11580618","1.7"
"Males","White","Utah","Both","All Ages","1999","2019","Firearm","1999","160","1046887","15.28"
"Males","White","Utah","Both","All Ages","1999","2019","Firearm","2000","165","1065154","15.49"
"Males","White","Utah","Both","All Ages","1999","2019","Firearm","2001","191","1082485","17.64"
"Males","White","Utah","Both","All Ages","1999","2019","Firearm","2002","177","1101243","16.07"
"Males","White","Utah","Both","All Ages","1999","2019","Firearm","2003","193","1117290","17.27"
"Males","White","Utah","Both","All Ages","1999","2019","Firearm","2004","192","1135295","16.91"
"Males","White","Utah","Both","All Ages","1999","2019","Firearm","2005","189","1160222","16.29"
"Males","White","Utah","Both","All Ages","1999","2019","Firearm","2006","178","1190975","14.95"
"Males","White","Utah","Both","All Ages","1999","2019","Firearm","2007","203","1224004","16.58"
"Males","White","Utah","Both","All Ages","1999","2019","Firearm","2008","197","1252341","15.73"
"Males","White","Utah","Both","All Ages","1999","2019","Firearm","2009","216","1278515","16.89"
"Males","White","Utah","Both","All Ages","1999","2019","Firearm","2010","264","1295846","20.37"
"Males","White","Utah","Both","All Ages","1999","2019","Firearm","2011","246","1317963","18.67"
"Males","White","Utah","Both","All Ages","1999","2019","Firearm","2012","273","1334764","20.45"
"Males","White","Utah","Both","All Ages","1999","2019","Firearm","2013","273","1354134","20.16"
"Males","White","Utah","Both","All Ages","1999","2019","Firearm","2014","281","1370866","20.5"
"Males","White","Utah","Both","All Ages","1999","2019","Firearm","2015","307","1390559","22.08"
"Males","White","Utah","Both","All Ages","1999","2019","Firearm","2016","305","1416745","21.53"
"Males","White","Utah","Both","All Ages","1999","2019","Firearm","2017","326","1442345","22.6"
"Males","White","Utah","Both","All Ages","1999","2019","Firearm","2018","319","1464575","21.78"
"Males","White","Utah","Both","All Ages","1999","2019","Firearm","2019","311","1486583","20.92"
"Males","White","Utah","Both","All Ages","1999","2019","Firearm","","4966","26528791","18.72"
"Males","Black","Utah","Both","All Ages","1999","2019","Firearm","1999","P","12081","."
"Males","Black","Utah","Both","All Ages","1999","2019","Firearm","2000","P","13394","."
"Males","Black","Utah","Both","All Ages","1999","2019","Firearm","2001","P","14079","."
"Males","Black","Utah","Both","All Ages","1999","2019","Firearm","2002","P","14972","."
"Males","Black","Utah","Both","All Ages","1999","2019","Firearm","2003","P","15529","."
"Males","Black","Utah","Both","All Ages","1999","2019","Firearm","2004","P","16391","."
"Males","Black","Utah","Both","All Ages","1999","2019","Firearm","2005","P","17423","."
"Males","Black","Utah","Both","All Ages","1999","2019","Firearm","2006","P","18718","."
"Males","Black","Utah","Both","All Ages","1999","2019","Firearm","2007","P","20280","."
"Males","Black","Utah","Both","All Ages","1999","2019","Firearm","2008","P","21308","."
"Males","Black","Utah","Both","All Ages","1999","2019","Firearm","2009","P","22645","."
"Males","Black","Utah","Both","All Ages","1999","2019","Firearm","2010","P","23556","."
"Males","Black","Utah","Both","All Ages","1999","2019","Firearm","2011","P","24521","."
"Males","Black","Utah","Both","All Ages","1999","2019","Firearm","2012","P","25376","."
"Males","Black","Utah","Both","All Ages","1999","2019","Firearm","2013","P","26242","."
"Males","Black","Utah","Both","All Ages","1999","2019","Firearm","2014","P","27072","."
"Males","Black","Utah","Both","All Ages","1999","2019","Firearm","2015","P","27942","."
"Males","Black","Utah","Both","All Ages","1999","2019","Firearm","2016","P","29460","."
"Males","Black","Utah","Both","All Ages","1999","2019","Firearm","2017","P","31108","."
"Males","Black","Utah","Both","All Ages","1999","2019","Firearm","2018","P","32432","."
"Males","Black","Utah","Both","All Ages","1999","2019","Firearm","2019","11","33952","32.4"
"Males","Black","Utah","Both","All Ages","1999","2019","Firearm","","64","468481","13.66"
"Males","Am Indian/AK Native","Utah","Both","All Ages","1999","2019","Firearm","1999","P","16386","."
"Males","Am Indian/AK Native","Utah","Both","All Ages","1999","2019","Firearm","2000","P","16713","."
"Males","Am Indian/AK Native","Utah","Both","All Ages","1999","2019","Firearm","2001","P","17162","."
"Males","Am Indian/AK Native","Utah","Both","All Ages","1999","2019","Firearm","2002","P","17637","."
"Males","Am Indian/AK Native","Utah","Both","All Ages","1999","2019","Firearm","2003","P","18000","."
"Males","Am Indian/AK Native","Utah","Both","All Ages","1999","2019","Firearm","2004","P","18385","."
"Males","Am Indian/AK Native","Utah","Both","All Ages","1999","2019","Firearm","2005","P","19042","."
"Males","Am Indian/AK Native","Utah","Both","All Ages","1999","2019","Firearm","2006","P","19757","."
"Males","Am Indian/AK Native","Utah","Both","All Ages","1999","2019","Firearm","2007","P","20749","."
"Males","Am Indian/AK Native","Utah","Both","All Ages","1999","2019","Firearm","2008","P","21603","."
"Males","Am Indian/AK Native","Utah","Both","All Ages","1999","2019","Firearm","2009","P","22370","."
"Males","Am Indian/AK Native","Utah","Both","All Ages","1999","2019","Firearm","2010","P","23188","."
"Males","Am Indian/AK Native","Utah","Both","All Ages","1999","2019","Firearm","2011","P","23656","."
"Males","Am Indian/AK Native","Utah","Both","All Ages","1999","2019","Firearm","2012","P","24308","."
"Males","Am Indian/AK Native","Utah","Both","All Ages","1999","2019","Firearm","2013","P","24869","."
"Males","Am Indian/AK Native","Utah","Both","All Ages","1999","2019","Firearm","2014","P","25372","."
"Males","Am Indian/AK Native","Utah","Both","All Ages","1999","2019","Firearm","2015","P","26077","."
"Males","Am Indian/AK Native","Utah","Both","All Ages","1999","2019","Firearm","2016","P","26669","."
"Males","Am Indian/AK Native","Utah","Both","All Ages","1999","2019","Firearm","2017","P","27318","."
"Males","Am Indian/AK Native","Utah","Both","All Ages","1999","2019","Firearm","2018","P","27825","."
"Males","Am Indian/AK Native","Utah","Both","All Ages","1999","2019","Firearm","2019","P","28442","."
"Males","Am Indian/AK Native","Utah","Both","All Ages","1999","2019","Firearm","","80","465528","17.18"
"Males","Asian/Pac Islander","Utah","Both","All Ages","1999","2019","Firearm","1999","P","27961","."
